MFI_SI LAMMPS input file. Created on 25-04-2025 using Sahuaro.

2304 atoms

2 atom types

0.0 40.044 xlo xhi
0.0 39.798 ylo yhi
0.0 26.766 zlo zhi

Masses

1    28.085500    # Si
2    15.999400    # O

Atoms

1    0  1  0.786000      8.456892    1.124294    8.886580
2    0  1  0.786000      1.554108   18.774707    2.195080
3    0  1  0.786000     18.467892    8.825207   11.187920
4    0  1  0.786000     11.565108   18.774707    4.496420
5    0  1  0.786000     11.565108   11.073794    4.496420
6    0  1  0.786000      1.554108   11.073794    2.195080
7    0  1  0.786000     18.467892    1.124294   11.187920
8    0  1  0.786000      8.456892    8.825207    8.886580
9    0  1  0.786000      6.149958    0.551600   10.849598
10   0  1  0.786000      3.861042   19.347400    4.158098
11   0  1  0.786000     16.160958    9.397900    9.224902
12   0  1  0.786000     13.872042   19.347400    2.533402
13   0  1  0.786000     13.872042   10.501100    2.533402
14   0  1  0.786000      3.861042   10.501100    4.158098
15   0  1  0.786000     16.160958    0.551600    9.224902
16   0  1  0.786000      6.149958    9.397900   10.849598
17   0  1  0.786000      5.588340    1.219212    0.417550
18   0  1  0.786000      4.422660   18.679788    7.109050
19   0  1  0.786000     15.599340    8.730288    6.273950
20   0  1  0.786000     14.433660   18.679788   12.965450
21   0  1  0.786000     14.433660   11.168712   12.965450
22   0  1  0.786000      4.422660   11.168712    7.109050
23   0  1  0.786000     15.599340    1.219212    6.273950
24   0  1  0.786000      5.588340    8.730288    0.417550
25   0  1  0.786000      2.445687    1.253239    0.357326
26   0  1  0.786000      7.565313   18.645761    7.048826
27   0  1  0.786000     12.456687    8.696261    6.334174
28   0  1  0.786000     17.576313   18.645761   13.025674
29   0  1  0.786000     17.576313   11.202739   13.025674
30   0  1  0.786000      7.565313   11.202739    7.048826
31   0  1  0.786000     12.456687    1.253239    6.334174
32   0  1  0.786000      2.445687    8.696261    0.357326
33   0  1  0.786000      1.427168    0.541651   10.900320
34   0  1  0.786000      8.583832   19.357349    4.208820
35   0  1  0.786000     11.438168    9.407849    9.174180
36   0  1  0.786000     18.594832   19.357349    2.482680
37   0  1  0.786000     18.594832   10.491151    2.482680
38   0  1  0.786000      8.583832   10.491151    4.208820
39   0  1  0.786000     11.438168    0.541651    9.174180
40   0  1  0.786000      1.427168    9.407849   10.900320
41   0  1  0.786000      3.732301    1.173245    8.990967
42   0  1  0.786000      6.278699   18.725755    2.299467
43   0  1  0.786000     13.743301    8.776255   11.083533
44   0  1  0.786000     16.289699   18.725755    4.392033
45   0  1  0.786000     16.289699   11.122745    4.392033
46   0  1  0.786000      6.278699   11.122745    2.299467
47   0  1  0.786000     13.743301    1.173245   11.083533
48   0  1  0.786000      3.732301    8.776255    8.990967
49   0  1  0.786000      8.462298   16.466423    9.004350
50   0  1  0.786000      1.548702    3.432577    2.312850
51   0  1  0.786000     18.473298   13.382078   11.070150
52   0  1  0.786000     11.559702    3.432577    4.378650
53   0  1  0.786000     11.559702    6.516923    4.378650
54   0  1  0.786000      1.548702    6.516923    2.312850
55   0  1  0.786000     18.473298   16.466423   11.070150
56   0  1  0.786000      8.462298   13.382078    9.004350
57   0  1  0.786000      6.162371   17.308946   10.900721
58   0  1  0.786000      3.848629    2.590054    4.209221
59   0  1  0.786000     16.173371   12.539554    9.173779
60   0  1  0.786000     13.859629    2.590054    2.482279
61   0  1  0.786000     13.859629    7.359446    2.482279
62   0  1  0.786000      3.848629    7.359446    4.209221
63   0  1  0.786000     16.173371   17.308946    9.173779
64   0  1  0.786000      6.162371   12.539554   10.900721
65   0  1  0.786000      5.516862   16.460652    0.416077
66   0  1  0.786000      4.494138    3.438348    7.107577
67   0  1  0.786000     15.527862   13.387848    6.275423
68   0  1  0.786000     14.505138    3.438348   12.966923
69   0  1  0.786000     14.505138    6.511152   12.966923
70   0  1  0.786000      4.494138    6.511152    7.107577
71   0  1  0.786000     15.527862   16.460652    6.275423
72   0  1  0.786000      5.516862   13.387848    0.416077
73   0  1  0.786000      2.414253   16.454483    0.398680
74   0  1  0.786000      7.596747    3.444517    7.090180
75   0  1  0.786000     12.425253   13.394017    6.292820
76   0  1  0.786000     17.607747    3.444517   12.984320
77   0  1  0.786000     17.607747    6.504983   12.984320
78   0  1  0.786000      7.596747    6.504983    7.090180
79   0  1  0.786000     12.425253   16.454483    6.292820
80   0  1  0.786000      2.414253   13.394017    0.398680
81   0  1  0.786000      1.410350   17.304767   10.947294
82   0  1  0.786000      8.600650    2.594233    4.255794
83   0  1  0.786000     11.421350   12.543733    9.127206
84   0  1  0.786000     18.611650    2.594233    2.435706
85   0  1  0.786000     18.611650    7.355267    2.435706
86   0  1  0.786000      8.600650    7.355267    4.255794
87   0  1  0.786000     11.421350   17.304767    9.127206
88   0  1  0.786000      1.410350   12.543733   10.947294
89   0  1  0.786000      3.745315   16.451100    9.109407
90   0  1  0.786000      6.265685    3.447900    2.417907
91   0  1  0.786000     13.756315   13.397400   10.965093
92   0  1  0.786000     16.276685    3.447900    4.273593
93   0  1  0.786000     16.276685    6.501600    4.273593
94   0  1  0.786000      6.265685    6.501600    2.417907
95   0  1  0.786000     13.756315   16.451100   10.965093
96   0  1  0.786000      3.745315   13.397400    9.109407
97   0  2  -0.393000     7.460197    1.062607   10.114871
98   0  2  -0.393000     2.550803   18.836393    3.423371
99   0  2  -0.393000    17.471197    8.886893    9.959629
100  0  2  -0.393000    12.561803   18.836393    3.268129
101  0  2  -0.393000    12.561803   11.012107    3.268129
102  0  2  -0.393000     2.550803   11.012107    3.423371
103  0  2  -0.393000    17.471197    1.062607    9.959629
104  0  2  -0.393000     7.460197    8.886893   10.114871
105  0  2  -0.393000     6.174785    1.168071   12.327081
106  0  2  -0.393000     3.836215   18.730929    5.635581
107  0  2  -0.393000    16.185785    8.781429    7.747419
108  0  2  -0.393000    13.847215   18.730929    1.055919
109  0  2  -0.393000    13.847215   11.117571    1.055919
110  0  2  -0.393000     3.836215   11.117571    5.635581
111  0  2  -0.393000    16.185785    1.168071    7.747419
112  0  2  -0.393000     6.174785    8.781429   12.327081
113  0  2  -0.393000     4.018415    1.178021    0.386769
114  0  2  -0.393000     5.992585   18.720979    7.078269
115  0  2  -0.393000    14.029415    8.771479    6.304731
116  0  2  -0.393000    16.003585   18.720979   12.996231
117  0  2  -0.393000    16.003585   11.127521   12.996231
118  0  2  -0.393000     5.992585   11.127521    7.078269
119  0  2  -0.393000    14.029415    1.178021    6.304731
120  0  2  -0.393000     4.018415    8.771479    0.386769
121  0  2  -0.393000     1.940132    1.215829   12.237415
122  0  2  -0.393000     8.070868   18.683171    5.545915
123  0  2  -0.393000    11.951132    8.733671    7.837085
124  0  2  -0.393000    18.081868   18.683171    1.145585
125  0  2  -0.393000    18.081868   11.165329    1.145585
126  0  2  -0.393000     8.070868   11.165329    5.545915
127  0  2  -0.393000    11.951132    1.215829    7.837085
128  0  2  -0.393000     1.940132    8.733671   12.237415
129  0  2  -0.393000     2.300528    1.076536    9.685277
130  0  2  -0.393000     7.710472   18.822464    2.993777
131  0  2  -0.393000    12.311528    8.872964   10.389223
132  0  2  -0.393000    17.721472   18.822464    3.697723
133  0  2  -0.393000    17.721472   11.026036    3.697723
134  0  2  -0.393000     7.710472   11.026036    2.993777
135  0  2  -0.393000    12.311528    1.076536   10.389223
136  0  2  -0.393000     2.300528    8.872964    9.685277
137  0  2  -0.393000     4.875357    1.100415   10.090782
138  0  2  -0.393000     5.135643   18.798585    3.399282
139  0  2  -0.393000    14.886357    8.849085    9.983718
140  0  2  -0.393000    15.146643   18.798585    3.292218
141  0  2  -0.393000    15.146643   11.049915    3.292218
142  0  2  -0.393000     5.135643   11.049915    3.399282
143  0  2  -0.393000    14.886357    1.100415    9.983718
144  0  2  -0.393000     4.875357    8.849085   10.090782
145  0  2  -0.393000     7.492232   16.792766   10.208552
146  0  2  -0.393000     2.518768    3.106234    3.517052
147  0  2  -0.393000    17.503232   13.055734    9.865948
148  0  2  -0.393000    12.529768    3.106234    3.174448
149  0  2  -0.393000    12.529768    6.843266    3.174448
150  0  2  -0.393000     2.518768    6.843266    3.517052
151  0  2  -0.393000    17.503232   16.792766    9.865948
152  0  2  -0.393000     7.492232   13.055734   10.208552
153  0  2  -0.393000     6.176787   16.810675   12.408718
154  0  2  -0.393000     3.834213    3.088325    5.717218
155  0  2  -0.393000    16.187787   13.037825    7.665782
156  0  2  -0.393000    13.845213    3.088325    0.974282
157  0  2  -0.393000    13.845213    6.861175    0.974282
158  0  2  -0.393000     3.834213    6.861175    5.717218
159  0  2  -0.393000    16.187787   16.810675    7.665782
160  0  2  -0.393000     6.176787   13.037825   12.408718
161  0  2  -0.393000     3.964356   16.806695    0.385430
162  0  2  -0.393000     6.046644    3.092305    7.076930
163  0  2  -0.393000    13.975356   13.041805    6.306070
164  0  2  -0.393000    16.057644    3.092305   12.997570
165  0  2  -0.393000    16.057644    6.857195   12.997570
166  0  2  -0.393000     6.046644    6.857195    7.076930
167  0  2  -0.393000    13.975356   16.806695    6.306070
168  0  2  -0.393000     3.964356   13.041805    0.385430
169  0  2  -0.393000     1.822002   16.687301   12.343141
170  0  2  -0.393000     8.188998    3.211699    5.651641
171  0  2  -0.393000    11.833002   13.161199    7.731359
172  0  2  -0.393000    18.199998    3.211699    1.039859
173  0  2  -0.393000    18.199998    6.737801    1.039859
174  0  2  -0.393000     8.188998    6.737801    5.651641
175  0  2  -0.393000    11.833002   16.687301    7.731359
176  0  2  -0.393000     1.822002   13.161199   12.343141
177  0  2  -0.393000     2.340572   16.758938    9.777620
178  0  2  -0.393000     7.670428    3.140062    3.086120
179  0  2  -0.393000    12.351572   13.089562   10.296880
180  0  2  -0.393000    17.681428    3.140062    3.605380
181  0  2  -0.393000    17.681428    6.809438    3.605380
182  0  2  -0.393000     7.670428    6.809438    3.086120
183  0  2  -0.393000    12.351572   16.758938   10.296880
184  0  2  -0.393000     2.340572   13.089562    9.777620
185  0  2  -0.393000     4.901386   16.727099   10.141637
186  0  2  -0.393000     5.109614    3.171901    3.450137
187  0  2  -0.393000    14.912386   13.121401    9.932863
188  0  2  -0.393000    15.120614    3.171901    3.241363
189  0  2  -0.393000    15.120614    6.777599    3.241363
190  0  2  -0.393000     5.109614    6.777599    3.450137
191  0  2  -0.393000    14.912386   16.727099    9.932863
192  0  2  -0.393000     4.901386   13.121401   10.141637
193  0  2  -0.393000     6.100703   18.884151   10.885732
194  0  2  -0.393000     3.910297    1.014849    4.194232
195  0  2  -0.393000    16.111703   10.964349    9.188768
196  0  2  -0.393000    13.921297    1.014849    2.497268
197  0  2  -0.393000    13.921297    8.934651    2.497268
198  0  2  -0.393000     3.910297    8.934651    4.194232
199  0  2  -0.393000    16.111703   18.884151    9.188768
